;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;27.10%;4.41%;14.37%;54.65%
2017;-0.99%;-13.31%;1.87%;-5.94%;1.85%;-1.81%;10.00%;-10.49%;10.78%;4.09%;-15.31%;27.68%;7.93%
2018;-4.76%;10.16%;-13.25%;3.98%;-6.51%;-10.74%;-1.79%;1.32%;16.83%;2.10%;-2.88%;6.69%;10.19%
2019;-2.53%;2.60%;4.27%;4.22%;6.25%;10.59%;5.43%;-4.14%;8.00%;-6.53%;4.28%;14.00%;51.54%
2020;2.72%;1.11%;-7.52%;-6.62%;-0.10%;-1.30%;1.42%;-4.20%;-2.40%;-6.10%;-2.28%;4.55%;-16.74%
2021;-3.91%;-5.11%;7.96%;1.25%;3.24%;-3.03%;-4.97%;1.82%;-2.87%;-3.32%;3.18%;-0.25%;-3.83%
2022;5.07%;1.65%;6.25%;-1.14%;3.00%;-0.45%;1.91%;0.00%;0.00%;0.00%;0.00%;0.00%;17.45%
