;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;27.27%;0.00%;-11.43%;109.68%;4.62%;-0.74%;0.00%;11.11%;0.00%;0.00%;0.00%;-20.00%;123.41%
2001;20.83%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-30.34%;-38.61%;9.68%;22.48%
2002;0.00%;0.00%;83.82%;-12.00%;0.00%;0.00%;-13.64%;0.00%;0.00%;0.00%;0.00%;10.53%;92.63%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-10.48%;0.00%;17.02%;6.55%
2004;0.00%;0.00%;-27.27%;0.00%;0.00%;-5.00%;1.32%;0.00%;0.00%;0.00%;0.00%;10.39%;-19.84%
2005;0.00%;2.35%;0.00%;6.90%;61.29%;0.00%;-0.00%;0.00%;0.67%;0.00%;0.00%;-3.97%;68.27%
2006;2055.17%;2.40%;-5.00%;-2.57%;-3.75%;-8.10%;4.58%;0.00%;2.77%;-3.91%;4.95%;5.63%;1819.87%
2007;-6.67%;0.89%;2.30%;9.00%;14.29%;7.78%;-6.31%;-3.38%;1.37%;6.46%;-6.07%;-5.42%;16.84%
2008;-10.13%;22.27%;-0.69%;18.80%;-8.96%;-4.95%;0.14%;-3.08%;4.41%;-10.14%;0.03%;-5.52%;7.68%
2009;-0.33%;4.66%;4.44%;5.71%;-3.87%;-0.56%;3.64%;4.45%;-3.94%;-4.82%;5.59%;9.97%;26.80%
2010;2.78%;2.37%;-1.21%;0.68%;3.23%;7.24%;3.02%;3.67%;-4.56%;3.07%;-0.48%;3.78%;24.98%
2011;-0.39%;5.43%;7.00%;0.46%;-0.46%;-1.57%;-2.15%;-1.29%;-0.58%;4.70%;6.02%;13.62%;31.76%
2012;-0.85%;7.25%;-0.80%;0.02%;-7.39%;2.92%;-6.93%;-5.87%;3.56%;5.40%;-3.18%;-6.35%;-11.24%
2013;-5.14%;-0.59%;4.56%;4.53%;4.08%;-7.75%;1.93%;-5.68%;-0.72%;-2.27%;2.59%;-1.80%;-4.61%
2014;-5.13%;-7.23%;10.71%;5.19%;-3.96%;11.70%;-2.61%;15.25%;-14.52%;-2.67%;4.73%;-0.41%;13.21%
2015;-10.37%;10.39%;10.00%;0.07%;-5.59%;-0.93%;0.68%;-18.57%;-5.29%;4.17%;1.61%;-3.56%;-14.92%
2016;6.79%;3.02%;19.58%;-0.60%;-4.58%;12.64%;10.93%;1.80%;4.04%;0.12%;1.82%;2.23%;57.85%
2017;1.35%;0.83%;0.90%;0.89%;1.12%;0.84%;1.32%;0.86%;0.48%;1.03%;-23.67%;-7.81%;-23.06%
2018;10.85%;12.21%;3.49%;-1.79%;-5.33%;-5.37%;0.37%;1.61%;8.01%;5.36%;6.96%;7.25%;42.99%
2019;13.00%;-5.86%;-0.68%;-2.17%;4.77%;-1.01%;5.92%;0.53%;1.51%;0.40%;-4.33%;12.54%;24.59%
2020;7.65%;-7.16%;-24.37%;8.08%;18.40%;-4.93%;8.32%;-8.47%;-4.11%;1.12%;12.49%;3.83%;12.69%
2021;-4.42%;-7.23%;5.41%;-3.52%;3.09%;-6.27%;-5.91%;14.69%;-2.21%;-2.30%;0.34%;4.30%;-2.56%
2022;7.83%;4.60%;10.18%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;22.30%
