;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-11.11%;25.00%;-0.20%;-17.84%;3.66%;15.29%;18.37%;17.24%;-4.41%;-10.62%;1.55%;-4.24%;43.76%
2001;36.28%;53.38%;-19.56%;7.58%;-2.15%;14.80%;-11.15%;-1.96%;-25.00%;17.20%;17.06%;-4.76%;70.68%
2002;1.02%;-2.12%;-8.15%;-10.11%;-2.50%;-10.38%;-15.59%;-2.20%;9.01%;-7.79%;-1.90%;5.27%;-36.93%
2003;-4.84%;-27.89%;7.06%;9.09%;3.54%;-10.06%;5.59%;8.05%;11.76%;-5.26%;11.85%;8.44%;17.27%
2004;2.29%;-12.39%;9.03%;-6.41%;-20.20%;6.28%;7.28%;9.36%;9.23%;2.00%;8.43%;-13.06%;5.59%
2005;-17.25%;7.14%;3.60%;-0.87%;-7.37%;7.95%;-8.77%;-9.04%;13.95%;-5.38%;-5.69%;3.95%;-13.11%
2006;8.00%;20.37%;-12.31%;-7.02%;-5.66%;-10.00%;13.33%;-0.98%;-4.95%;4.17%;-5.00%;24.63%;26.33%
2007;4.22%;20.75%;-6.04%;34.86%;12.29%;9.43%;-6.12%;3.31%;-3.11%;3.67%;3.54%;5.47%;89.47%
2008;-1.94%;-0.83%;-4.25%;-12.97%;30.00%;6.15%;-2.90%;-2.99%;-15.54%;-11.20%;-41.54%;14.04%;-40.46%
2009;1.69%;43.72%;-10.53%;8.24%;28.26%;-5.08%;-0.89%;-4.32%;-3.11%;17.59%;-0.83%;16.67%;91.63%
2010;-0.43%;-16.79%;-13.79%;-6.60%;-18.12%;-0.26%;-6.71%;-4.80%;-3.70%;13.08%;5.99%;-0.13%;-47.60%
2011;1.41%;-15.08%;5.52%;14.71%;-3.27%;6.31%;-3.64%;-12.96%;5.35%;-4.66%;-7.34%;6.68%;1.38%
2012;18.63%;1.84%;1.20%;4.76%;2.16%;3.34%;-3.77%;33.11%;-22.61%;-7.71%;-9.53%;-3.77%;18.76%
2013;4.05%;2.60%;-3.16%;1.96%;-12.05%;-4.66%;-8.41%;0.17%;2.33%;-1.30%;-2.64%;-5.08%;-22.21%
2014;-1.79%;-0.18%;-2.55%;14.10%;2.53%;-6.90%;5.82%;-24.83%;1.33%;-9.19%;-4.82%;-5.06%;-30.65%
2015;-11.20%;8.71%;-6.35%;-7.08%;33.02%;9.79%;-4.35%;-11.36%;-4.87%;1.08%;14.13%;-2.10%;29.38%
2016;1.43%;-8.00%;12.79%;16.82%;-5.94%;9.26%;5.97%;-0.00%;-0.00%;51.64%;6.00%;-2.94%;89.51%
2017;3.15%;5.65%;0.11%;11.00%;-0.71%;-3.66%;6.55%;-23.69%;16.10%;0.67%;-0.11%;1.22%;18.42%
2018;1.10%;8.26%;13.45%;0.65%;-12.40%;17.65%;29.44%;1.93%;-1.40%;15.30%;8.64%;7.44%;90.95%
2019;9.36%;12.41%;3.25%;0.24%;-2.13%;-3.20%;1.88%;7.08%;4.38%;4.03%;2.44%;41.24%;75.86%
2020;5.90%;-6.95%;-26.63%;13.16%;-2.72%;6.93%;-4.06%;-0.87%;24.90%;4.67%;4.05%;91.88%;88.28%
2021;-11.91%;-13.09%;10.94%;35.79%;14.55%;-2.22%;-0.72%;-2.04%;-10.19%;-0.43%;-20.99%;26.67%;23.40%
2022;-36.35%;-7.24%;-10.32%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-58.77%
