;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;-5.70%;40.94%;23.48%;-11.30%;-3.04%;-1.35%;12.27%;-6.19%;3.58%;51.92%
2008;-23.75%;7.10%;-20.20%;17.01%;6.01%;-20.10%;-6.19%;-0.28%;-20.69%;-30.43%;18.12%;-3.70%;-61.54%
2009;18.68%;11.11%;20.00%;13.75%;3.42%;-12.04%;30.20%;-1.03%;8.85%;-6.70%;23.08%;-10.08%;96.66%
2010;-5.00%;14.63%;-10.64%;5.43%;7.11%;1.29%;11.45%;5.00%;2.84%;14.92%;4.00%;1.18%;53.68%
2011;-11.11%;4.28%;7.26%;-2.59%;11.38%;-2.25%;-0.67%;0.11%;8.23%;-3.70%;-1.03%;-1.04%;13.54%
2012;5.24%;15.42%;8.09%;0.20%;-6.25%;3.60%;4.00%;6.27%;10.74%;-5.15%;2.81%;-1.57%;45.83%
2013;-4.59%;-0.70%;-1.72%;-5.96%;-5.56%;-9.13%;1.61%;-10.48%;11.05%;8.16%;-11.91%;-10.97%;-39.81%
2014;-10.85%;18.16%;9.02%;-2.35%;-1.57%;1.57%;4.26%;18.67%;-16.90%;2.95%;-7.29%;-11.23%;5.35%
2015;-6.16%;10.37%;0.54%;-3.14%;-3.97%;-4.91%;-11.36%;-13.04%;-6.61%;7.07%;14.46%;-13.42%;-26.37%
2016;6.94%;13.40%;9.58%;14.78%;-11.31%;11.26%;9.42%;-12.23%;-0.32%;3.90%;-15.49%;10.65%;39.56%
2017;22.76%;1.70%;-2.88%;-3.04%;-1.41%;-0.25%;10.46%;3.03%;3.46%;-9.88%;-4.65%;5.29%;26.21%
2018;0.94%;-7.16%;-2.35%;-6.27%;-5.68%;-5.83%;2.58%;-8.04%;5.14%;32.02%;3.14%;0.56%;8.50%
2019;11.32%;-7.97%;-5.63%;-2.15%;5.41%;11.87%;4.75%;-5.12%;6.90%;6.52%;1.43%;15.99%;43.01%
2020;1.88%;-11.20%;-38.92%;0.60%;-2.29%;2.75%;-1.79%;-6.26%;-9.70%;-2.63%;19.98%;1.12%;-35.92%
2021;-3.54%;-12.57%;21.20%;-5.93%;17.44%;-9.30%;-1.08%;-9.97%;-10.52%;-11.26%;10.18%;5.19%;-11.16%
2022;15.88%;-2.28%;0.64%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;14.86%
