;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;100.00%;50.00%;0.00%;-33.33%;100.00%;0.00%;50.00%;-16.67%;0.00%;-20.00%;0.00%;0.00%;408.33%
2001;50.00%;16.67%;-14.29%;33.33%;-12.50%;0.00%;0.00%;0.00%;0.00%;0.00%;14.29%;-37.50%;65.71%
2002;60.00%;0.00%;0.00%;0.00%;0.00%;25.00%;0.00%;100.00%;0.00%;0.00%;0.00%;0.00%;195.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-90.00%;350.00%;0.00%;0.00%;-44.44%;265.56%
2004;0.00%;-40.00%;0.00%;0.00%;-33.33%;0.00%;0.00%;50.00%;100.00%;50.00%;-22.22%;28.57%;124.17%
2005;-11.11%;12.50%;33.33%;24.17%;0.00%;-10.00%;0.00%;-25.43%;0.00%;0.00%;0.00%;0.00%;31.54%
2006;0.00%;0.00%;-15.00%;0.00%;-17.65%;0.00%;0.00%;15.71%;0.00%;23.33%;50.15%;6.67%;59.54%
2007;3.12%;6.06%;0.00%;-2.29%;28.65%;9.05%;8.38%;9.62%;-0.04%;17.59%;1.49%;17.62%;104.34%
2008;-5.00%;10.56%;6.83%;0.29%;22.22%;-9.11%;0.00%;-29.99%;-5.71%;0.00%;0.00%;0.00%;-7.39%
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-21.21%;0.00%;-21.21%
2010;11.50%;-0.31%;-30.80%;38.50%;0.00%;0.00%;0.00%;-0.40%;0.00%;-9.53%;0.00%;0.00%;9.82%
2011;-19.23%;-0.84%;-15.01%;11.83%;47.37%;-21.43%;0.00%;-2.00%;0.00%;-7.24%;-20.00%;0.00%;-22.02%
2012;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2013;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2014;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2015;0.00%;0.00%;0.00%;-50.00%;0.00%;0.00%;0.00%;0.00%;-50.00%;0.00%;0.00%;0.00%;-108.33%
2016;-3.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;101.24%;0.00%;0.00%;0.00%;95.29%
2017;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2018;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-64.04%;0.00%;0.00%;0.00%;0.00%;0.00%;-63.95%
2019;-9.69%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.36%;16.67%;0.00%;0.00%;1.62%
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;839.29%;-6.46%;3.98%;-29.63%;-4.44%;35.30%;395.44%
2021;-22.64%;14.66%;-22.90%;30.71%;-22.19%;3.78%;42.86%;-31.67%;-24.37%;0.00%;-15.99%;-13.63%;-51.86%
2022;0.00%;-8.89%;0.00%;-17.12%;0.00%;11.77%;-10.48%;0.00%;0.00%;0.00%;0.00%;0.00%;-25.34%
