;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;08/05/2012;0,1494;DIVIDENDO;- ;1
1;08/05/2012;0,1484;DIVIDENDO;- ;1
2;26/04/2011;0,1692;DIVIDENDO;- ;1
3;29/04/2010;0,2060;DIVIDENDO;- ;1
4;30/04/2009;0,2008;DIVIDENDO;- ;1
5;23/12/2008;0,1113;JRS CAP PRÓPRIO;- ;1
6;29/04/2008;0,1158;DIVIDENDO;- ;1
7;30/04/2007;0,0444;DIVIDENDO;- ;1
