;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;29/12/2021;0,0873;JRS CAP PROPRIO;11/02/2022 ;1;CIEL3
1;08/11/2021;0,0277;JRS CAP PROPRIO;26/11/2021  ;1;CIEL3
2;05/08/2021;0,0236;JRS CAP PROPRIO;19/08/2021 ;1;CIEL3
3;30/04/2021;0,0315;JRS CAP PROPRIO;13/05/2021 ;1;CIEL3
4;01/02/2021;0,0055;DIVIDENDO;17/02/2021 ;1;CIEL3
5;29/12/2020;0,0560;JRS CAP PROPRIO;17/02/2021 ;1;CIEL3
6;30/01/2020;0,0089;JRS CAP PROPRIO;13/02/2020 ;1;CIEL3
7;30/12/2019;0,0210;JRS CAP PROPRIO;13/02/2020 ;1;CIEL3
8;05/11/2019;0,0155;JRS CAP PROPRIO;18/11/2019 ;1;CIEL3
9;24/09/2019;0,0288;JRS CAP PROPRIO;18/11/2019 ;1;CIEL3
10;12/09/2019;0,0007;JRS CAP PROPRIO;27/09/2019 ;1;CIEL3
11;12/09/2019;0,0027;DIVIDENDO;27/09/2019 ;1;CIEL3
12;27/06/2019;0,0494;JRS CAP PROPRIO;27/09/2019 ;1;CIEL3
13;11/06/2019;0,0800;DIVIDENDO;27/06/2019 ;1;CIEL3
14;28/03/2019;0,0545;JRS CAP PROPRIO;27/06/2019 ;1;CIEL3
15;22/02/2019;0,2614;DIVIDENDO;11/03/2019 ;1;CIEL3
16;19/12/2018;0,0610;JRS CAP PROPRIO;11/03/2019 ;1;CIEL3
17;14/12/2018;0,2662;DIVIDENDO;26/12/2018 ;1;CIEL3
18;27/09/2018;0,0562;JRS CAP PROPRIO;11/03/2019 ;1;CIEL3
19;14/09/2018;0,5296;DIVIDENDO;28/09/2018 ;1;CIEL3
20;29/06/2018;0,1151;JRS CAP PROPRIO;28/09/2018 ;1;CIEL3
21;14/03/2018;0,3901;DIVIDENDO;29/03/2018 ;1;CIEL3
22;27/12/2017;0,1172;JRS CAP PROPRIO;- ;1;CIEL3
23;15/09/2017;0,3692;DIVIDENDO;- ;1;CIEL3
24;29/06/2017;0,1199;JRS CAP PROPRIO;- ;1;CIEL3
25;15/03/2017;0,1668;DIVIDENDO;- ;1;CIEL3
26;03/01/2017;0,1097;JRS CAP PROPRIO;- ;1;CIEL3
27;16/09/2016;0,1657;DIVIDENDO;- ;1;CIEL3
28;16/09/2016;0,1053;JRS CAP PROPRIO;- ;1;CIEL3
29;11/03/2016;0,2134;DIVIDENDO;- ;1;CIEL3
30;11/03/2016;0,0741;JUROS;- ;1;CIEL3
31;11/09/2015;0,2183;DIVIDENDO;- ;1;CIEL3
32;11/09/2015;0,0607;JUROS;- ;1;CIEL3
33;13/03/2015;0,4486;Dividendo;- ;1;CIEL3
34;13/03/2015;0,0426;Juros;- ;1;CIEL3
35;12/09/2014;0,6365;DIVIDENDO;- ;1;CIEL3
36;12/09/2014;0,0427;JRS CAP PROPRIO;- ;1;CIEL3
37;14/03/2014;1,1684;DIVIDENDO;- ;1;CIEL3
38;14/03/2014;0,0588;JRS CAP PROPRIO;- ;1;CIEL3
39;13/09/2013;1,0073;DIVIDENDO;- ;1;CIEL3
40;13/09/2013;0,0629;JRS CAP PRÓPRIO;- ;1;CIEL3
41;13/03/2013;1,2290;DIVIDENDO;- ;1;CIEL3
42;13/03/2013;0,0549;JRS CAP PRÓPRIO;- ;1;CIEL3
43;13/09/2012;1,0950;DIVIDENDO;- ;1;CIEL3
44;13/09/2012;0,0477;JRS CAP PRÓPRIO;- ;1;CIEL3
45;15/03/2012;1,2089;DIVIDENDO;- ;1;CIEL3
46;15/03/2012;0,0139;JRS CAP PRÓPRIO;- ;1;CIEL3
47;15/09/2011;0,9919;DIVIDENDO;- ;1;CIEL3
48;15/09/2011;0,0443;JRS CAP PRÓPRIO;- ;1;CIEL3
49;14/03/2011;0,6109;DIVIDENDO;- ;1;CIEL3
50;14/03/2011;0,0053;JRS CAP PRÓPRIO;- ;1;CIEL3
51;14/09/2010;0,5690;DIVIDENDO;- ;1;CIEL3
52;14/09/2010;0,0119;JRS CAP PRÓPRIO;- ;1;CIEL3
53;12/03/2010;0,5213;DIVIDENDO;- ;1;CIEL3
54;12/03/2010;0,0072;JRS CAP PRÓPRIO;- ;1;CIEL3
55;04/08/2009;0,2406;DIVIDENDO;- ;1;CIEL3
