;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;30/04/2021;2,9399;DIVIDENDO;25/06/2021 ;1;GEPA3
1;18/12/2020;0,5612;JRS CAP PROPRIO;30/03/2021 ;1;GEPA3
2;03/07/2020;1,3251;DIVIDENDO;28/08/2020 ;1;GEPA3
3;20/12/2019;0,7201;JRS CAP PROPRIO;31/03/2020 ;1;GEPA3
4;12/12/2019;1,2707;DIVIDENDO;31/12/2019 ;1;GEPA3
5;26/04/2019;1,2806;DIVIDENDO;30/06/2019 ;1;GEPA3
6;02/01/2019;0,7836;JRS CAP PROPRIO;31/03/2019 ;1;GEPA3
7;22/11/2018;1,2707;DIVIDENDO;31/12/2018 ;1;GEPA3
8;27/04/2018;1,2988;DIVIDENDO;27/06/2018 ;1;GEPA3
9;19/12/2017;0,7836;JRS CAP PROPRIO;- ;1;GEPA3
10;31/10/2017;1,2707;DIVIDENDO;-  ;1;GEPA3
11;28/04/2017;1,8395;DIVIDENDO;- ;1;GEPA3
12;27/12/2016;0,6660;JRS CAP PROPRIO;- ;1;GEPA3
13;26/10/2016;1,8874;DIVIDENDO;- ;1;GEPA3
14;28/04/2016;1,3837;DIVIDENDO;- ;1;GEPA3
15;28/12/2015;0,5560;JUROS;- ;1;GEPA3
16;30/10/2015;0,6557;DIVIDENDO;- ;1;GEPA3
17;27/04/2015;0,6397;Dividendo;- ;1;GEPA3
18;29/12/2014;0,6640;JRS CAP PROPRIO;- ;1;GEPA3
19;31/10/2014;5,2947;REST CAP DIN;- ;1;GEPA3
20;02/10/2014;2,2927;DIVIDENDO;- ;1;GEPA3
21;28/04/2014;2,2324;DIVIDENDO;- ;1;GEPA3
22;16/12/2013;0,7090;JRS CAP PRÓPRIO;- ;1;GEPA3
23;14/10/2013;1,9730;DIVIDENDO;- ;1;GEPA3
24;26/04/2013;0,8892;DIVIDENDO;- ;1;GEPA3
25;21/12/2012;0,9180;JRS CAP PRÓPRIO;- ;1;GEPA3
26;31/10/2012;2,1901;DIVIDENDO;- ;1;GEPA3
27;23/07/2012;3,1769;REST CAP DIN;- ;1;GEPA3
28;27/04/2012;1,4606;DIVIDENDO;- ;1;GEPA3
29;27/12/2011;1,0400;JRS CAP PRÓPRIO;- ;1;GEPA3
30;19/10/2011;1,1122;DIVIDENDO;- ;1;GEPA3
31;29/04/2011;2,3976;DIVIDENDO;- ;1;GEPA3
32;29/04/2011;0,0593;DIVIDENDO;- ;1;GEPA3
33;14/01/2011;3,8122;REST CAP DIN;- ;1;GEPA3
34;30/12/2010;0,2000;JRS CAP PRÓPRIO;- ;1;GEPA3
35;30/04/2010;1,4826;DIVIDENDO;- ;1;GEPA3
36;20/04/2009;0,3252;DIVIDENDO;- ;1;GEPA3
37;25/04/2006;0,6396;DIVIDENDO;- ;1000;GEPA3
38;05/12/2005;1,7396;REST CAP DIN;- ;1000;GEPA3
39;23/08/2005;0,5069;DIVIDENDO;- ;1000;GEPA3
40;29/04/2005;0,4726;DIVIDENDO;- ;1000;GEPA3
41;29/04/2004;0,5487;DIVIDENDO;- ;1000;GEPA3
42;16/09/2003;0,3202;DIVIDENDO;- ;1000;GEPA3
43;25/10/2002;0,9605;DIVIDENDO;- ;1000;GEPA3
44;30/04/2002;0,5196;DIVIDENDO;- ;1000;GEPA3
45;27/04/2001;0,7471;DIVIDENDO;- ;1000;GEPA3
46;27/10/2000;0,3971;DIVIDENDO;- ;1000;GEPA3
47;27/10/2000;0,1606;JRS CAP PRÓPRIO;- ;1000;GEPA3
48;28/04/2000;0,1281;DIVIDENDO;- ;1000;GEPA3
